Model,Approach,LTL Formula,AST,Trace,Ground Truth,Raw Response,LLM Response,Initial Prediction,Refined Prediction
gemini-1.5-pro,zero_shot,(x1 <-> x2) U (x1 U x3),"Until(LEquiv(AtomicProposition(""x1""),AtomicProposition(""x2"")), Until(AtomicProposition(""x1""), AtomicProposition(""x3"")))","[x1 = TRUE, x2 = TRUE, x3 = FALSE];[x1 = TRUE, x2 = TRUE, x3 = FALSE];...",Negative,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,G(!(x1 & x2)) & G(x1 | x2),"LAnd(Always(Not(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2"")))),Always(LOr(AtomicProposition(""x1""),AtomicProposition(""x2""))))","[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Positive,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,G(!(x1 & x2)) & G(x1 | x2),"LAnd(Always(Not(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2"")))),Always(LOr(AtomicProposition(""x1""),AtomicProposition(""x2""))))","[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Negative,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,G(x1 | x2) & X(G(x2)),"LAnd(Always(LOr(AtomicProposition(""x1""),AtomicProposition(""x2""))),Next(Always(AtomicProposition(""x2""))))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = TRUE];...",Positive,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,G(x1 | x2) & X(G(x2)),"LAnd(Always(LOr(AtomicProposition(""x1""),AtomicProposition(""x2""))),Next(Always(AtomicProposition(""x2""))))","[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Negative,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,G((!x1 & X(x1)) -> X(F(x2))),"Always(LImplies(LAnd(Not(AtomicProposition(""x1"")),Next(AtomicProposition(""x1""))),Next(Eventually(AtomicProposition(""x2"")))))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Positive,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,G((!x1 & X(x1)) -> X(F(x2))),"Always(LImplies(LAnd(Not(AtomicProposition(""x1"")),Next(AtomicProposition(""x1""))),Next(Eventually(AtomicProposition(""x2"")))))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Negative,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,G(F(x1) | F(x2)),"Always(LOr(Eventually(AtomicProposition(""x1"")),Eventually(AtomicProposition(""x2""))))","[x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Positive,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,G(F(x1) | F(x2)),"Always(LOr(Eventually(AtomicProposition(""x1"")),Eventually(AtomicProposition(""x2""))))","[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Negative,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,x1 -> X(!x1) & F(x2),"LImplies(AtomicProposition(""x1""),LAnd(Next(Not(AtomicProposition(""x1""))),Eventually(AtomicProposition(""x2""))))","[x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Positive,"POSITIVE
",Positive,POSITIVE,POSITIVE
gemini-1.5-pro,zero_shot,x1 -> X(!x1) & F(x2),"LImplies(AtomicProposition(""x1""),LAnd(Next(Not(AtomicProposition(""x1""))),Eventually(AtomicProposition(""x2""))))","[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Negative,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,F(x1) -> G(x1),"LImplies(Eventually(AtomicProposition(""x1"")),Always(AtomicProposition(""x1"")))",[x1 = TRUE];[x1 = TRUE];...,Positive,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,F(x1) -> G(x1),"LImplies(Eventually(AtomicProposition(""x1"")),Always(AtomicProposition(""x1"")))",[x1 = TRUE];[x1 = FALSE];[x1 = FALSE];...,Negative,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,G(F(x1 -> X(x2 U !x3))),"Always(Eventually(LImplies(AtomicProposition(""x1""),Next(Until(AtomicProposition(""x2""), Not(AtomicProposition(""x3"")))))))","[x1 = FALSE, x2 = FALSE, x3 = FALSE];[x1 = FALSE, x2 = FALSE, x3 = TRUE];[x1 = FALSE, x2 = FALSE, x3 = FALSE];...",Positive,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,G(F(x1 -> X(x2 U !x3))),"Always(Eventually(LImplies(AtomicProposition(""x1""),Next(Until(AtomicProposition(""x2""), Not(AtomicProposition(""x3"")))))))","[x1 = FALSE, x2 = FALSE, x3 = FALSE];[x1 = TRUE, x2 = FALSE, x3 = TRUE];[x1 = TRUE, x2 = FALSE, x3 = TRUE];...",Negative,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,G(F(x1 -> !x1)),"Always(Eventually(LImplies(AtomicProposition(""x1""),Not(AtomicProposition(""x1"")))))",[x1 = FALSE];[x1 = FALSE];...,Positive,"POSITIVE
",Positive,POSITIVE,POSITIVE
gemini-1.5-pro,zero_shot,G(F(x1 -> !x1)),"Always(Eventually(LImplies(AtomicProposition(""x1""),Not(AtomicProposition(""x1"")))))",[x1 = FALSE];[x1 = TRUE];[x1 = TRUE];...,Negative,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,G(F(G(x1))) & F(G(F(x2))),"LAnd(Always(Eventually(Always(AtomicProposition(""x1"")))),Eventually(Always(Eventually(AtomicProposition(""x2"")))))","[x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];...",Positive,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,G(F(G(x1))) & F(G(F(x2))),"LAnd(Always(Eventually(Always(AtomicProposition(""x1"")))),Eventually(Always(Eventually(AtomicProposition(""x2"")))))","[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Negative,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,x1 -> X(X(X(x1))),"LImplies(AtomicProposition(""x1""),Next(Next(Next(AtomicProposition(""x1"")))))",[x1 = FALSE];[x1 = FALSE];...,Positive,"POSITIVE
",Positive,POSITIVE,POSITIVE
gemini-1.5-pro,zero_shot,x1 -> X(X(X(x1))),"LImplies(AtomicProposition(""x1""),Next(Next(Next(AtomicProposition(""x1"")))))",[x1 = TRUE];[x1 = FALSE];[x1 = FALSE];[x1 = FALSE];...,Negative,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,X(X(F(X(x1)))),"Next(Next(Eventually(Next(AtomicProposition(""x1"")))))",[x1 = FALSE];[x1 = FALSE];[x1 = TRUE];[x1 = TRUE];[x1 = FALSE];...,Positive,"POSITIVE
",Positive,POSITIVE,POSITIVE
gemini-1.5-pro,zero_shot,X(X(F(X(x1)))),"Next(Next(Eventually(Next(AtomicProposition(""x1"")))))",[x1 = FALSE];[x1 = FALSE];...,Negative,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,F(x1) -> G(x2),"LImplies(Eventually(AtomicProposition(""x1"")),Always(AtomicProposition(""x2"")))","[x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = TRUE];...",Positive,"POSITIVE
",Positive,POSITIVE,POSITIVE
gemini-1.5-pro,zero_shot,F(x1) -> G(x2),"LImplies(Eventually(AtomicProposition(""x1"")),Always(AtomicProposition(""x2"")))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = TRUE];...",Negative,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,x1 -> X(X(X(x1))),"LImplies(AtomicProposition(""x1""),Next(Next(Next(AtomicProposition(""x1"")))))",[x1 = FALSE];[x1 = FALSE];...,Positive,"POSITIVE
",Positive,POSITIVE,POSITIVE
gemini-1.5-pro,zero_shot,x1 -> X(X(X(x1))),"LImplies(AtomicProposition(""x1""),Next(Next(Next(AtomicProposition(""x1"")))))",[x1 = TRUE];[x1 = FALSE];[x1 = FALSE];[x1 = FALSE];...,Negative,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,(x1 U x2) & G(x1),"LAnd(Until(AtomicProposition(""x1""), AtomicProposition(""x2"")),Always(AtomicProposition(""x1"")))","[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Positive,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,(x1 U x2) & G(x1),"LAnd(Until(AtomicProposition(""x1""), AtomicProposition(""x2"")),Always(AtomicProposition(""x1"")))","[x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Negative,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,G(x1 -> (X(!x1) & X(X(x1)))),"Always(LImplies(AtomicProposition(""x1""),LAnd(Next(Not(AtomicProposition(""x1""))),Next(Next(AtomicProposition(""x1""))))))",[x1 = TRUE];[x1 = FALSE];...,Positive,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,G(x1 -> (X(!x1) & X(X(x1)))),"Always(LImplies(AtomicProposition(""x1""),LAnd(Next(Not(AtomicProposition(""x1""))),Next(Next(AtomicProposition(""x1""))))))",[x1 = TRUE];[x1 = FALSE];[x1 = FALSE];...,Negative,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,x1 -> X(X(X(x1))),"LImplies(AtomicProposition(""x1""),Next(Next(Next(AtomicProposition(""x1"")))))",[x1 = FALSE];[x1 = FALSE];...,Positive,"POSITIVE
",Positive,POSITIVE,POSITIVE
gemini-1.5-pro,zero_shot,x1 -> X(X(X(x1))),"LImplies(AtomicProposition(""x1""),Next(Next(Next(AtomicProposition(""x1"")))))",[x1 = TRUE];[x1 = FALSE];[x1 = FALSE];[x1 = FALSE];...,Negative,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,X(X(F(X(x1)))),"Next(Next(Eventually(Next(AtomicProposition(""x1"")))))",[x1 = FALSE];[x1 = FALSE];[x1 = TRUE];[x1 = TRUE];[x1 = FALSE];...,Positive,"POSITIVE
",Positive,POSITIVE,POSITIVE
gemini-1.5-pro,zero_shot,X(X(F(X(x1)))),"Next(Next(Eventually(Next(AtomicProposition(""x1"")))))",[x1 = FALSE];[x1 = FALSE];...,Negative,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,(F(x1)) -> (G(x2)),"LImplies(Eventually(AtomicProposition(""x1"")),Always(AtomicProposition(""x2"")))","[x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = TRUE];...",Positive,"POSITIVE
",Positive,POSITIVE,POSITIVE
gemini-1.5-pro,zero_shot,(F(x1)) -> (G(x2)),"LImplies(Eventually(AtomicProposition(""x1"")),Always(AtomicProposition(""x2"")))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = TRUE];...",Negative,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,((x1) U (x2)) & G(x1),"LAnd(Until(AtomicProposition(""x1""), AtomicProposition(""x2"")),Always(AtomicProposition(""x1"")))","[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Positive,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,((x1) U (x2)) & G(x1),"LAnd(Until(AtomicProposition(""x1""), AtomicProposition(""x2"")),Always(AtomicProposition(""x1"")))","[x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Negative,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,G(x1 -> (X(!x1 ) & X(X(x1)))),"Always(LImplies(AtomicProposition(""x1""),LAnd(Next(Not(AtomicProposition(""x1""))),Next(Next(AtomicProposition(""x1""))))))",[x1 = TRUE];[x1 = FALSE];...,Positive,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot,G(x1 -> (X(!x1 ) & X(X(x1)))),"Always(LImplies(AtomicProposition(""x1""),LAnd(Next(Not(AtomicProposition(""x1""))),Next(Next(AtomicProposition(""x1""))))))",[x1 = TRUE];[x1 = FALSE];[x1 = FALSE];...,Negative,"NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot_self_refine,F(x1 -> G(x2)),"Eventually(LImplies(AtomicProposition(""x1""),Always(AtomicProposition(""x2""))))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = TRUE];...",Positive,"Initial: POSITIVE

Refined: POSITIVE
",Positive,POSITIVE,POSITIVE
gemini-1.5-pro,zero_shot_self_refine,F(x1 -> G(x2)),"Eventually(LImplies(AtomicProposition(""x1""),Always(AtomicProposition(""x2""))))","[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot_self_refine,G(x1 -> (X(!x1) & X(X(x1)))),"Always(LImplies(AtomicProposition(""x1""),LAnd(Next(Not(AtomicProposition(""x1""))),Next(Next(AtomicProposition(""x1""))))))",[x1 = TRUE];[x1 = FALSE];...,Positive,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot_self_refine,G(x1 -> (X(!x1) & X(X(x1)))),"Always(LImplies(AtomicProposition(""x1""),LAnd(Next(Not(AtomicProposition(""x1""))),Next(Next(AtomicProposition(""x1""))))))",[x1 = TRUE];[x1 = FALSE];[x1 = FALSE];...,Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot_self_refine,X(X(X(X(F(x1))))),"Next(Next(Next(Next(Eventually(AtomicProposition(""x1""))))))",[x1 = FALSE];[x1 = TRUE];[x1 = FALSE];[x1 = TRUE];[x1 = TRUE];[x1 = FALSE];...,Positive,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot_self_refine,X(X(X(X(F(x1))))),"Next(Next(Next(Next(Eventually(AtomicProposition(""x1""))))))",[x1 = FALSE];[x1 = FALSE];[x1 = FALSE];[x1 = TRUE];[x1 = FALSE];...,Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot_self_refine,F(x1 & G(X(!x2))),"Eventually(LAnd(AtomicProposition(""x1""),Always(Next(Not(AtomicProposition(""x2""))))))","[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Positive,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot_self_refine,F(x1 & G(X(!x2))),"Eventually(LAnd(AtomicProposition(""x1""),Always(Next(Not(AtomicProposition(""x2""))))))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot_self_refine,G(x1 -> X(!x1 U x2)),"Always(LImplies(AtomicProposition(""x1""),Next(Until(Not(AtomicProposition(""x1"")), AtomicProposition(""x2"")))))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];...",Positive,"Initial: POSITIVE

Refined: NEGATIVE
",Negative,POSITIVE,NEGATIVE
gemini-1.5-pro,zero_shot_self_refine,G(x1 -> X(!x1 U x2)),"Always(LImplies(AtomicProposition(""x1""),Next(Until(Not(AtomicProposition(""x1"")), AtomicProposition(""x2"")))))","[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot_self_refine,F(x1) & G(!x2),"LAnd(Eventually(AtomicProposition(""x1"")),Always(Not(AtomicProposition(""x2""))))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Positive,"Initial: POSITIVE

Refined: NEGATIVE
",Negative,POSITIVE,NEGATIVE
gemini-1.5-pro,zero_shot_self_refine,F(x1) & G(!x2),"LAnd(Eventually(AtomicProposition(""x1"")),Always(Not(AtomicProposition(""x2""))))","[x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot_self_refine,F(x1) -> G(x2),"LImplies(Eventually(AtomicProposition(""x1"")),Always(AtomicProposition(""x2"")))","[x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = TRUE];...",Positive,"Initial: POSITIVE

Refined: POSITIVE
",Positive,POSITIVE,POSITIVE
gemini-1.5-pro,zero_shot_self_refine,F(x1) -> G(x2),"LImplies(Eventually(AtomicProposition(""x1"")),Always(AtomicProposition(""x2"")))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = TRUE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot_self_refine,G(x1 -> F(x2)),"Always(LImplies(AtomicProposition(""x1""),Eventually(AtomicProposition(""x2""))))","[x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Positive,"Initial: POSITIVE

Refined: POSITIVE
",Positive,POSITIVE,POSITIVE
gemini-1.5-pro,zero_shot_self_refine,G(x1 -> F(x2)),"Always(LImplies(AtomicProposition(""x1""),Eventually(AtomicProposition(""x2""))))","[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot_self_refine,G(x1 -> X(!x1 U x2)),"Always(LImplies(AtomicProposition(""x1""),Next(Until(Not(AtomicProposition(""x1"")), AtomicProposition(""x2"")))))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];...",Positive,"Initial: POSITIVE

Refined: NEGATIVE
",Negative,POSITIVE,NEGATIVE
gemini-1.5-pro,zero_shot_self_refine,G(x1 -> X(!x1 U x2)),"Always(LImplies(AtomicProposition(""x1""),Next(Until(Not(AtomicProposition(""x1"")), AtomicProposition(""x2"")))))","[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot_self_refine,x1 -> G(x2 U !x3),"LImplies(AtomicProposition(""x1""),Always(Until(AtomicProposition(""x2""), Not(AtomicProposition(""x3"")))))","[x1 = TRUE, x2 = TRUE, x3 = FALSE];[x1 = TRUE, x2 = TRUE, x3 = FALSE];...",Positive,"Initial: POSITIVE

Refined: POSITIVE
",Positive,POSITIVE,POSITIVE
gemini-1.5-pro,zero_shot_self_refine,x1 -> G(x2 U !x3),"LImplies(AtomicProposition(""x1""),Always(Until(AtomicProposition(""x2""), Not(AtomicProposition(""x3"")))))","[x1 = TRUE, x2 = TRUE, x3 = FALSE];[x1 = FALSE, x2 = TRUE, x3 = TRUE];[x1 = FALSE, x2 = FALSE, x3 = TRUE];...",Negative,"Initial: POSITIVE

Refined: POSITIVE
",Positive,POSITIVE,POSITIVE
gemini-1.5-pro,zero_shot_self_refine,G(x1 -> (F(x2) | X(!x3))),"Always(LImplies(AtomicProposition(""x1""),LOr(Eventually(AtomicProposition(""x2"")),Next(Not(AtomicProposition(""x3""))))))","[x1 = TRUE, x2 = TRUE, x3 = FALSE];[x1 = TRUE, x2 = FALSE, x3 = TRUE];[x1 = FALSE, x2 = FALSE, x3 = FALSE];[x1 = TRUE, x2 = FALSE, x3 = TRUE];...",Positive,"Initial: POSITIVE

Refined: NEGATIVE
",Negative,POSITIVE,NEGATIVE
gemini-1.5-pro,zero_shot_self_refine,G(x1 -> (F(x2) | X(!x3))),"Always(LImplies(AtomicProposition(""x1""),LOr(Eventually(AtomicProposition(""x2"")),Next(Not(AtomicProposition(""x3""))))))","[x1 = TRUE, x2 = TRUE, x3 = FALSE];[x1 = TRUE, x2 = FALSE, x3 = TRUE];[x1 = TRUE, x2 = FALSE, x3 = TRUE];[x1 = FALSE, x2 = FALSE, x3 = FALSE];[x1 = TRUE, x2 = FALSE, x3 = TRUE];...",Negative,"Initial: POSITIVE

Refined: NEGATIVE
",Negative,POSITIVE,NEGATIVE
gemini-1.5-pro,zero_shot_self_refine,G((x1 & X(x1)) -> X(X(!x1))),"Always(LImplies(LAnd(AtomicProposition(""x1""),Next(AtomicProposition(""x1""))),Next(Next(Not(AtomicProposition(""x1""))))))",[x1 = TRUE];[x1 = TRUE];[x1 = FALSE];...,Positive,"Initial: NEGATIVE

Refined: POSITIVE
",Positive,NEGATIVE,POSITIVE
gemini-1.5-pro,zero_shot_self_refine,G((x1 & X(x1)) -> X(X(!x1))),"Always(LImplies(LAnd(AtomicProposition(""x1""),Next(AtomicProposition(""x1""))),Next(Next(Not(AtomicProposition(""x1""))))))",[x1 = TRUE];[x1 = TRUE];...,Negative,"Initial: POSITIVE

Refined: POSITIVE
",Positive,POSITIVE,POSITIVE
gemini-1.5-pro,zero_shot_self_refine,F(x1) & G(x1 -> X(G(!x1))),"LAnd(Eventually(AtomicProposition(""x1"")),Always(LImplies(AtomicProposition(""x1""),Next(Always(Not(AtomicProposition(""x1"")))))))",[x1 = TRUE];[x1 = FALSE];[x1 = FALSE];...,Positive,"Initial: POSITIVE

Refined: NEGATIVE
",Negative,POSITIVE,NEGATIVE
gemini-1.5-pro,zero_shot_self_refine,F(x1) & G(x1 -> X(G(!x1))),"LAnd(Eventually(AtomicProposition(""x1"")),Always(LImplies(AtomicProposition(""x1""),Next(Always(Not(AtomicProposition(""x1"")))))))",[x1 = TRUE];[x1 = TRUE];[x1 = FALSE];...,Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot_self_refine,G((x1 & !x2) | (!x1 & x2) | (!x1 & !x2)),"Always(LOr(LOr(LAnd(AtomicProposition(""x1""),Not(AtomicProposition(""x2""))),LAnd(Not(AtomicProposition(""x1"")),AtomicProposition(""x2""))),LAnd(Not(AtomicProposition(""x1"")),Not(AtomicProposition(""x2"")))))","[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Positive,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot_self_refine,G((x1 & !x2) | (!x1 & x2) | (!x1 & !x2)),"Always(LOr(LOr(LAnd(AtomicProposition(""x1""),Not(AtomicProposition(""x2""))),LAnd(Not(AtomicProposition(""x1"")),AtomicProposition(""x2""))),LAnd(Not(AtomicProposition(""x1"")),Not(AtomicProposition(""x2"")))))","[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot_self_refine,G (x1-> X(!x1 U X2)),"Always(LImplies(AtomicProposition(""x1""),Next(Until(Not(AtomicProposition(""x1"")), AtomicProposition(""X2"")))))","[X2 = FALSE, x1 = TRUE];[X2 = TRUE, x1 = FALSE];...",Positive,"Initial: POSITIVE

Refined: NEGATIVE
",Negative,POSITIVE,NEGATIVE
gemini-1.5-pro,zero_shot_self_refine,G (x1-> X(!x1 U X2)),"Always(LImplies(AtomicProposition(""x1""),Next(Until(Not(AtomicProposition(""x1"")), AtomicProposition(""X2"")))))","[X2 = FALSE, x1 = TRUE];[X2 = FALSE, x1 = TRUE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot_self_refine,G(x1 -> F(X(x2))),"Always(LImplies(AtomicProposition(""x1""),Eventually(Next(AtomicProposition(""x2"")))))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Positive,"Initial: POSITIVE

Refined: POSITIVE
",Positive,POSITIVE,POSITIVE
gemini-1.5-pro,zero_shot_self_refine,G(x1 -> F(X(x2))),"Always(LImplies(AtomicProposition(""x1""),Eventually(Next(AtomicProposition(""x2"")))))","[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-pro,zero_shot_self_refine,G (F(x4 -> (!(F !x1->(x2 & x3))))),"Always(Eventually(LImplies(AtomicProposition(""x4""),Not(LImplies(Eventually(Not(AtomicProposition(""x1""))),LAnd(AtomicProposition(""x2""),AtomicProposition(""x3"")))))))","[x1 = FALSE, x2 = FALSE, x3 = FALSE, x4 = FALSE];[x1 = TRUE, x2 = FALSE, x3 = FALSE, x4 = FALSE];[x1 = TRUE, x2 = FALSE, x3 = FALSE, x4 = FALSE];...",Positive,"Initial: NEGATIVE

Refined: POSITIVE
",Positive,NEGATIVE,POSITIVE
